id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob,_source_csv,source_file,file_id,file_path,detection_start_s,detection_end_s,species_name,detection_probability,presence_label,detection_id,start_s,end_s,label,score,path
59,0.636,0.6625,0.668,90814,22890,Myotis nattereri,0.604,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.636,present,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.636,
60,0.032,0.6645,0.6894,81490,68437,Rhinolophus ferrumequinum,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.032,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
61,0.076,0.6685,0.6773,104403,78750,Pipistrellus pygmaeus,0.075,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.076,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.076,
62,0.058,0.6835,0.7036,21745,18593,Nyctalus noctula,0.033,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Nyctalus noctula,0.058,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.058,
63,0.038,0.7015,0.7319,110996,93359,Rhinolophus hipposideros,0.038,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.038,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.038,
64,0.034,0.7065,0.7331,81610,68437,Rhinolophus ferrumequinum,0.033,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.034,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.034,
65,0.043,0.7075,0.7131,68277,41796,Myotis nattereri,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.043,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.043,
66,0.56,0.7105,0.7148,86515,24609,Myotis nattereri,0.537,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.56,present,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.56,
67,0.045,0.7145,0.7211,51902,35781,Nyctalus leisleri,0.014,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Nyctalus leisleri,0.045,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.045,
68,0.039,0.7165,0.7396,81145,68437,Rhinolophus ferrumequinum,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.039,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.039,
69,0.039,0.7175,0.7253,61544,53828,Pipistrellus pygmaeus,0.038,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.039,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.039,
70,0.067,0.7185,0.7239,57557,28046,Myotis nattereri,0.05,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.067,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.067,
71,0.035,0.7225,0.7499,111216,93359,Rhinolophus hipposideros,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.035,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
72,0.049,0.7595,0.7908,111077,93359,Rhinolophus hipposideros,0.049,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.049,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.049,
73,0.113,0.7655,0.7706,87404,12578,Myotis nattereri,0.109,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.113,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.113,
74,0.431,0.7685,0.7746,96357,22890,Myotis nattereri,0.417,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.431,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.431,
75,0.049,0.7685,0.795,84984,68437,Rhinolophus ferrumequinum,0.049,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.049,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.049,
76,0.124,0.7685,0.7729,81059,34921,Myotis nattereri,0.111,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.124,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.124,
77,0.054,0.7755,0.7825,49171,37500,Myotis nattereri,0.016,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.054,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.054,
78,0.121,0.8245,0.8281,79152,35781,Myotis nattereri,0.109,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.121,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.121,
79,0.039,0.8255,0.8482,82931,68437,Rhinolophus ferrumequinum,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.039,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.039,
80,0.423,0.8255,0.831,85738,23750,Myotis nattereri,0.384,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.423,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.423,
81,0.038,0.8265,0.832,56488,50390,Pipistrellus pipistrellus,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.038,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.038,
82,0.035,0.8785,0.9085,110737,93359,Rhinolophus hipposideros,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.035,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
83,0.466,0.8865,0.8916,87750,23750,Myotis nattereri,0.439,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.466,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.466,
84,0.054,0.8905,0.9012,48733,42656,Pipistrellus pipistrellus,0.046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.054,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.054,
85,0.034,0.8905,0.9139,80024,68437,Rhinolophus ferrumequinum,0.033,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.034,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.034,
86,0.032,0.9115,0.9433,111556,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
87,0.032,0.9325,0.9648,111956,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
88,0.037,0.9335,0.9408,49112,23750,Myotis nattereri,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.037,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.037,
89,0.12,0.9475,0.9518,63758,26328,Myotis nattereri,0.101,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.12,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.12,
90,0.036,0.9505,0.9566,49780,36640,Myotis nattereri,0.013,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.036,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.036,
91,0.038,0.9635,0.9946,111376,93359,Rhinolophus hipposideros,0.038,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.038,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.038,
92,0.472,0.9715,0.977,89075,23750,Myotis nattereri,0.447,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.472,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.472,
93,0.083,0.9715,0.9996,82409,68437,Rhinolophus ferrumequinum,0.082,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.083,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.083,
94,0.094,0.9715,0.9761,70828,34062,Myotis nattereri,0.078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.094,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.094,
95,0.032,0.9745,0.9815,57421,49531,Pipistrellus pipistrellus,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.032,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
96,0.035,0.9985,1.0298,111702,93359,Rhinolophus hipposideros,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.035,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
97,0.038,0.9995,1.0055,58243,25468,Myotis nattereri,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.038,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.038,
98,0.035,1.0185,1.0477,110864,93359,Rhinolophus hipposideros,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.035,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
99,0.056,1.0225,1.0451,80114,68437,Rhinolophus ferrumequinum,0.054,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.056,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.056,
100,0.05,1.0245,1.0346,62848,46953,Pipistrellus pipistrellus,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.05,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.05,
101,0.197,1.0245,1.0297,53285,22890,Myotis nattereri,0.155,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,00178_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.197,absent,00178_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.197,
0,0.034,0.0015,0.0241,82315,70156,Rhinolophus ferrumequinum,0.034,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.034,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.034,
1,0.028,0.0015,0.0267,113184,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.028,
2,0.067,0.0015,0.008,52226,44375,Pipistrellus pipistrellus,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.067,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.067,
3,0.03,0.0015,0.0131,27849,21171,Nyctalus noctula,0.012,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Nyctalus noctula,0.03,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
4,0.474,0.0015,0.0085,61293,52109,Pipistrellus pygmaeus,0.466,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.474,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.474,
5,0.031,0.0155,0.0513,82447,68437,Rhinolophus ferrumequinum,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.031,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.031,
6,0.032,0.0155,0.0438,112036,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
7,0.027,0.0175,0.03,26085,22031,Nyctalus leisleri,0.016,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Nyctalus leisleri,0.027,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
8,0.032,0.0205,0.0517,111681,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
9,0.026,0.0255,0.059,81704,68437,Rhinolophus ferrumequinum,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.026,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
10,0.033,0.0335,0.0399,69189,59843,Pipistrellus pygmaeus,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.033,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.033,
11,0.039,0.0435,0.0728,110935,93359,Rhinolophus hipposideros,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.039,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.039,
12,0.04,0.0485,0.0801,110956,93359,Rhinolophus hipposideros,0.04,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.04,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.04,
13,0.029,0.0565,0.0633,65547,58125,Pipistrellus pygmaeus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.029,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.029,
14,0.038,0.0575,0.0872,110879,93359,Rhinolophus hipposideros,0.038,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.038,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.038,
15,0.031,0.0635,0.0707,64870,57265,Pipistrellus pygmaeus,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.031,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.031,
16,0.032,0.0715,0.1073,81618,68437,Rhinolophus ferrumequinum,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.032,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
17,0.789,0.0965,0.1038,58154,52109,Pipistrellus pygmaeus,0.78,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.789,present,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,present,0.789,
18,0.032,0.0985,0.1293,111834,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
19,0.035,0.1035,0.1344,81558,68437,Rhinolophus ferrumequinum,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.035,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.035,
20,0.03,0.1395,0.1455,65237,58125,Pipistrellus pygmaeus,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,00273_pipistrellus_pygmaeus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.03,absent,00273_pipistrellus_pygmaeus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
